Reference:  277 apertures in cdp7b
Comparison: 277 apertures in pre_delivery

Number of modified apertures 277. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06
MIRIM_FULL_OSS                 Sci2IdlY30 -5.348749313645817e-11 2.013328549800464e-10        0.000000   126.5667
MIRIM_FULL_OSS                 Sci2IdlY31 -7.591151963035247e-11 -1.590720445169543e-09        0.000000    95.2279
MIRIM_FULL_OSS                 Sci2IdlY32 7.263017223576547e-12 7.222619084087101e-10        0.000000    98.9944
MIRIM_FULL_OSS                 Sci2IdlY33 2.566425508016717e-10 -3.017013959236365e-09        0.000000   108.5065
MIRIM_FULL_OSS                 Sci2IdlY40 -1.513661809863551e-13 2.840751503376035e-13        0.000000   153.2839
MIRIM_FULL_OSS                 Sci2IdlY41 1.387233655959163e-12 -2.283256678509335e-15        0.000000   100.1646
MIRIM_FULL_OSS                 Sci2IdlY42 -1.168949990347515e-13 1.972494760239473e-12        0.000000   105.9263
MIRIM_FULL_OSS                 Sci2IdlY43  1.11191235267521e-12 -2.381930710358647e-15        0.000000   100.2142
MIRIM_FULL_OSS                 Sci2IdlY44 9.796672088593854e-14 2.044191859766831e-12        0.000000    95.2076
MIRIM_FULL_OSS                 Idl2SciX10    -8.976218130170658     -9.05810313231703        0.081885     0.9040
MIRIM_FULL_OSS                 Idl2SciX11 0.0002594960712671445   0.02539532781524865        0.025136    98.9782
MIRIM_FULL_OSS                 Idl2SciX20 0.0007757995865020758 -0.0001028566447247236        0.000879   113.2581
MIRIM_FULL_OSS                 Idl2SciX21 -1.667295900623463e-05 -0.001245899760657795        0.001229    98.6618
MIRIM_FULL_OSS                 Idl2SciX22 0.0007691903988736099 0.0001357984900718595        0.000633    82.3453
MIRIM_FULL_OSS                 Idl2SciX30 -9.20427199311826e-06 4.486061054460848e-07        0.000010   104.8739
MIRIM_FULL_OSS                 Idl2SciX31 4.012140682772579e-07 -3.333980207518982e-06        0.000004   112.0341
MIRIM_FULL_OSS                 Idl2SciX32 -6.094256577651736e-06 -5.669063548184171e-06        0.000000     6.9769
MIRIM_FULL_OSS                 Idl2SciX33 -1.124217196753825e-07 -1.691870459146357e-06        0.000002    93.3552
MIRIM_FULL_OSS                 Idl2SciX40 -1.271062427132563e-07 -1.809261814416667e-10        0.000000    99.8577
MIRIM_FULL_OSS                 Idl2SciX41 -9.839335649055277e-09 5.662952351142095e-08        0.000000   117.3749
MIRIM_FULL_OSS                 Idl2SciX42 -1.189248304316179e-07 -5.417629724927007e-10        0.000000    99.5444
MIRIM_FULL_OSS                 Idl2SciX43 6.399365511023441e-09 8.044240042650774e-08        0.000000    92.0448
MIRIM_FULL_OSS                 Idl2SciX44 -1.793812076943656e-08 5.523127041925643e-10        0.000000   103.0790
MIRIM_FULL_OSS                 Idl2SciY10 0.0002423800056201059  -0.04587826655452706        0.046121   100.5283
MIRIM_FULL_OSS                 Idl2SciY11     9.054809829762924     8.988278662023102        0.066531     0.7348
MIRIM_FULL_OSS                 Idl2SciY20 -1.759622297514157e-05 0.0005807411168658959        0.000598   103.0300
MIRIM_FULL_OSS                 Idl2SciY21 -0.001324856974008848 -0.000309135551637534        0.001016    76.6665
MIRIM_FULL_OSS                 Idl2SciY22 1.733445176640933e-05 0.0001450122255302275        0.000128    88.0462
MIRIM_FULL_OSS                 Idl2SciY30 -3.716536588602022e-07  1.40574746055551e-06        0.000002   126.4382
MIRIM_FULL_OSS                 Idl2SciY31 6.025336232340025e-07 1.066211308658644e-05        0.000010    94.3488
MIRIM_FULL_OSS                 Idl2SciY32  4.65623032243123e-08 4.887641911672264e-06        0.000005    99.0473
MIRIM_FULL_OSS                 Idl2SciY33 -1.671635058686413e-06 2.020211500116235e-05        0.000022   108.2746
MIRIM_FULL_OSS                 Idl2SciY40 9.237158963568216e-09 -1.790171647970443e-08        0.000000   151.5993
MIRIM_FULL_OSS                 Idl2SciY41 8.113251356315123e-08 4.556641917846487e-10        0.000000    99.4384
MIRIM_FULL_OSS                 Idl2SciY42 6.979913307136429e-09 -1.226917759546067e-07        0.000000   105.6890
MIRIM_FULL_OSS                 Idl2SciY43 6.584774121258953e-08 7.341638799493399e-10        0.000000    98.8851
MIRIM_FULL_OSS                 Idl2SciY44 -5.994592158584144e-09 -1.362900005236388e-07        0.000000    95.6016

MIRIM_FULL                      XSciScale            0.11140974            0.11041647        0.000993     0.8915
MIRIM_FULL                      YSciScale            0.11043966            0.11124223        0.000803     0.7215
MIRIM_FULL                          V2Ref           -453.363364           -453.559116        0.195752     0.0432
MIRIM_FULL                          V3Ref            -374.06863           -372.814447        1.254183     0.3353
MIRIM_FULL                    V3IdlYAngle            4.44970464            4.83425324        0.384549     7.9547
MIRIM_FULL                    V3SciXAngle          -85.55405609          -85.30599027        0.248066     0.2900
MIRIM_FULL                    V3SciYAngle            4.44970464            4.83425324        0.384549     7.9547
MIRIM_FULL                      XIdlVert1               -76.602              -76.6688        0.066800     0.0871
MIRIM_FULL                      XIdlVert2               37.3507               37.6247        0.274000     0.7282
MIRIM_FULL                      XIdlVert3               37.3406               37.0186        0.322000     0.8623
MIRIM_FULL                      XIdlVert4               -76.579              -76.0556        0.523400     0.6835
MIRIM_FULL                      YIdlVert1              -56.8838              -56.0513        0.832500     1.4635
MIRIM_FULL                      YIdlVert2               -56.343              -56.4013        0.058300     0.1034
MIRIM_FULL                      YIdlVert3               56.3378               56.3691        0.031300     0.0555
MIRIM_FULL                      YIdlVert4               56.8379               56.5636        0.274300     0.4826
MIRIM_FULL                     Sci2IdlX10    0.1114097372057271    0.1104150923000866        0.000995     0.8928
MIRIM_FULL                     Sci2IdlX11 -3.212064710723437e-06 -0.0003041800573344882        0.000301    98.9440
MIRIM_FULL                     Sci2IdlX20 -1.048909621265692e-06 1.389501722090066e-07        0.000001   113.2471
MIRIM_FULL                     Sci2IdlX21 -2.346334125886673e-08 -1.660489875197503e-06        0.000002    98.5870
MIRIM_FULL                     Sci2IdlX22 -1.04216139888006e-06 -1.905662379066589e-07        0.000001    81.7143
MIRIM_FULL                     Sci2IdlX30 -1.462657054717694e-09  6.06662494981514e-11        0.000000   104.1477
MIRIM_FULL                     Sci2IdlX31 -5.814979077030255e-11 4.923913843292218e-10        0.000000   111.8097
MIRIM_FULL                     Sci2IdlX32 -8.975257846433791e-10 -8.718979456470948e-10        0.000000     2.8554
MIRIM_FULL                     Sci2IdlX33 1.684409169869047e-11 2.482288642466498e-10        0.000000    93.2143
MIRIM_FULL                     Sci2IdlX40 2.030437699522631e-12 1.656507378312851e-15        0.000000    99.9184
MIRIM_FULL                     Sci2IdlX41 -1.588442005854576e-13  9.29227005451676e-13        0.000000   117.0942
MIRIM_FULL                     Sci2IdlX42 2.023190488694071e-12 9.443725319183207e-16        0.000000    99.9533
MIRIM_FULL                     Sci2IdlX43 1.098721589865152e-13 1.320909011746476e-12        0.000000    91.6821
MIRIM_FULL                     Sci2IdlX44 2.982602003054693e-13 6.953170607217069e-17        0.000000    99.9767
MIRIM_FULL                     Sci2IdlY10 2.811665525757246e-06 -0.0005524696655289423        0.000555   100.5089
MIRIM_FULL                     Sci2IdlY11    0.1104396625089928    0.1112418121714499        0.000802     0.7211
MIRIM_FULL                     Sci2IdlY20 2.391804546817928e-08 -7.618356130969761e-07        0.000001   103.1395
MIRIM_FULL                     Sci2IdlY21 -1.803015679401499e-06 -4.145207670558253e-07        0.000001    77.0096
MIRIM_FULL                     Sci2IdlY22 -2.324307117941318e-08 -6.464828163865896e-08        0.000000    64.0469
MIRIM_FULL                     Sci2IdlY30 -5.348749313645817e-11 2.013328549800464e-10        0.000000   126.5667
MIRIM_FULL                     Sci2IdlY31 -7.591151963035247e-11 -1.590720445169543e-09        0.000000    95.2279
MIRIM_FULL                     Sci2IdlY32 7.263017223576547e-12 7.222619084087101e-10        0.000000    98.9944
MIRIM_FULL                     Sci2IdlY33 2.566425508016717e-10 -3.017013959236365e-09        0.000000   108.5065
MIRIM_FULL                     Sci2IdlY40 -1.513661809863551e-13 2.840751503376035e-13        0.000000   153.2839
MIRIM_FULL                     Sci2IdlY41 1.387233655959163e-12 -2.283256678509335e-15        0.000000   100.1646
MIRIM_FULL                     Sci2IdlY42 -1.168949990347515e-13 1.972494760239473e-12        0.000000   105.9263
MIRIM_FULL                     Sci2IdlY43  1.11191235267521e-12 -2.381930710358647e-15        0.000000   100.2142
MIRIM_FULL                     Sci2IdlY44 9.796672088593854e-14 2.044191859766831e-12        0.000000    95.2076
MIRIM_FULL                     Idl2SciX10     8.976218130170658      9.05810313231703        0.081885     0.9040
MIRIM_FULL                     Idl2SciX11 0.0002594960712671445   0.02539532781524865        0.025136    98.9782
MIRIM_FULL                     Idl2SciX20 0.0007757995865020758 -0.0001028566447247236        0.000879   113.2581
MIRIM_FULL                     Idl2SciX21 1.667295900623463e-05  0.001245899760657795        0.001229    98.6618
MIRIM_FULL                     Idl2SciX22 0.0007691903988736099 0.0001357984900718595        0.000633    82.3453
MIRIM_FULL                     Idl2SciX30  9.20427199311826e-06 -4.486061054460848e-07        0.000010   104.8739
MIRIM_FULL                     Idl2SciX31 4.012140682772579e-07 -3.333980207518982e-06        0.000004   112.0341
MIRIM_FULL                     Idl2SciX32 6.094256577651736e-06 5.669063548184171e-06        0.000000     6.9769
MIRIM_FULL                     Idl2SciX33 -1.124217196753825e-07 -1.691870459146357e-06        0.000002    93.3552
MIRIM_FULL                     Idl2SciX40 -1.271062427132563e-07 -1.809261814416667e-10        0.000000    99.8577
MIRIM_FULL                     Idl2SciX41 9.839335649055277e-09 -5.662952351142095e-08        0.000000   117.3749
MIRIM_FULL                     Idl2SciX42 -1.189248304316179e-07 -5.417629724927007e-10        0.000000    99.5444
MIRIM_FULL                     Idl2SciX43 -6.399365511023441e-09 -8.044240042650774e-08        0.000000    92.0448
MIRIM_FULL                     Idl2SciX44 -1.793812076943656e-08 5.523127041925643e-10        0.000000   103.0790
MIRIM_FULL                     Idl2SciY10 -0.0002423800056201059   0.04587826655452706        0.046121   100.5283
MIRIM_FULL                     Idl2SciY11     9.054809829762924     8.988278662023102        0.066531     0.7348
MIRIM_FULL                     Idl2SciY20 -1.759622297514157e-05 0.0005807411168658959        0.000598   103.0300
MIRIM_FULL                     Idl2SciY21  0.001324856974008848  0.000309135551637534        0.001016    76.6665
MIRIM_FULL                     Idl2SciY22 1.733445176640933e-05 0.0001450122255302275        0.000128    88.0462
MIRIM_FULL                     Idl2SciY30 3.716536588602022e-07 -1.40574746055551e-06        0.000002   126.4382
MIRIM_FULL                     Idl2SciY31 6.025336232340025e-07 1.066211308658644e-05        0.000010    94.3488
MIRIM_FULL                     Idl2SciY32 -4.65623032243123e-08 -4.887641911672264e-06        0.000005    99.0473
MIRIM_FULL                     Idl2SciY33 -1.671635058686413e-06 2.020211500116235e-05        0.000022   108.2746
MIRIM_FULL                     Idl2SciY40 9.237158963568216e-09 -1.790171647970443e-08        0.000000   151.5993
MIRIM_FULL                     Idl2SciY41 -8.113251356315123e-08 -4.556641917846487e-10        0.000000    99.4384
MIRIM_FULL                     Idl2SciY42 6.979913307136429e-09 -1.226917759546067e-07        0.000000   105.6890
MIRIM_FULL                     Idl2SciY43 -6.584774121258953e-08 -7.341638799493399e-10        0.000000    98.8851
MIRIM_FULL                     Idl2SciY44 -5.994592158584144e-09 -1.362900005236388e-07        0.000000    95.6016

MIRIM_ILLUM                     XSciScale            0.11140974            0.11041647        0.000993     0.8915
MIRIM_ILLUM                     YSciScale            0.11043966            0.11124223        0.000803     0.7215
MIRIM_ILLUM                         V2Ref           -453.363364           -453.559116        0.195752     0.0432
MIRIM_ILLUM                         V3Ref            -374.06863           -372.814447        1.254183     0.3353
MIRIM_ILLUM                   V3IdlYAngle            4.44970464            4.83425324        0.384549     7.9547
MIRIM_ILLUM                   V3SciXAngle          -85.55405609          -85.30599027        0.248066     0.2900
MIRIM_ILLUM                   V3SciYAngle            4.44970464            4.83425324        0.384549     7.9547
MIRIM_ILLUM                     XIdlVert1              -37.3625              -36.9517        0.410800     1.0995
MIRIM_ILLUM                     XIdlVert2               36.7973               37.0715        0.274200     0.7397
MIRIM_ILLUM                     XIdlVert3               36.7877               36.4688        0.318900     0.8669
MIRIM_ILLUM                     XIdlVert4              -37.3636              -36.7262        0.637400     1.7059
MIRIM_ILLUM                     YIdlVert1              -56.8088              -56.3175        0.491300     0.8648
MIRIM_ILLUM                     YIdlVert2              -56.3456               -56.403        0.057400     0.1018
MIRIM_ILLUM                     YIdlVert3               56.3408                56.375        0.034200     0.0607
MIRIM_ILLUM                     YIdlVert4               56.8057               56.7446        0.061100     0.1076
MIRIM_ILLUM                    Sci2IdlX10    0.1114097372057271    0.1104150923000866        0.000995     0.8928
MIRIM_ILLUM                    Sci2IdlX11 -3.212064710723437e-06 -0.0003041800573344882        0.000301    98.9440
MIRIM_ILLUM                    Sci2IdlX20 -1.048909621265692e-06 1.389501722090066e-07        0.000001   113.2471
MIRIM_ILLUM                    Sci2IdlX21 -2.346334125886673e-08 -1.660489875197503e-06        0.000002    98.5870
MIRIM_ILLUM                    Sci2IdlX22 -1.04216139888006e-06 -1.905662379066589e-07        0.000001    81.7143
MIRIM_ILLUM                    Sci2IdlX30 -1.462657054717694e-09  6.06662494981514e-11        0.000000   104.1477
MIRIM_ILLUM                    Sci2IdlX31 -5.814979077030255e-11 4.923913843292218e-10        0.000000   111.8097
MIRIM_ILLUM                    Sci2IdlX32 -8.975257846433791e-10 -8.718979456470948e-10        0.000000     2.8554
MIRIM_ILLUM                    Sci2IdlX33 1.684409169869047e-11 2.482288642466498e-10        0.000000    93.2143
MIRIM_ILLUM                    Sci2IdlX40 2.030437699522631e-12 1.656507378312851e-15        0.000000    99.9184
MIRIM_ILLUM                    Sci2IdlX41 -1.588442005854576e-13  9.29227005451676e-13        0.000000   117.0942
MIRIM_ILLUM                    Sci2IdlX42 2.023190488694071e-12 9.443725319183207e-16        0.000000    99.9533
MIRIM_ILLUM                    Sci2IdlX43 1.098721589865152e-13 1.320909011746476e-12        0.000000    91.6821
MIRIM_ILLUM                    Sci2IdlX44 2.982602003054693e-13 6.953170607217069e-17        0.000000    99.9767
MIRIM_ILLUM                    Sci2IdlY10 2.811665525757246e-06 -0.0005524696655289423        0.000555   100.5089
MIRIM_ILLUM                    Sci2IdlY11    0.1104396625089928    0.1112418121714499        0.000802     0.7211
MIRIM_ILLUM                    Sci2IdlY20 2.391804546817928e-08 -7.618356130969761e-07        0.000001   103.1395
MIRIM_ILLUM                    Sci2IdlY21 -1.803015679401499e-06 -4.145207670558253e-07        0.000001    77.0096
MIRIM_ILLUM                    Sci2IdlY22 -2.324307117941318e-08 -6.464828163865896e-08        0.000000    64.0469
MIRIM_ILLUM                    Sci2IdlY30 -5.348749313645817e-11 2.013328549800464e-10        0.000000   126.5667
MIRIM_ILLUM                    Sci2IdlY31 -7.591151963035247e-11 -1.590720445169543e-09        0.000000    95.2279
MIRIM_ILLUM                    Sci2IdlY32 7.263017223576547e-12 7.222619084087101e-10        0.000000    98.9944
MIRIM_ILLUM                    Sci2IdlY33 2.566425508016717e-10 -3.017013959236365e-09        0.000000   108.5065
MIRIM_ILLUM                    Sci2IdlY40 -1.513661809863551e-13 2.840751503376035e-13        0.000000   153.2839
MIRIM_ILLUM                    Sci2IdlY41 1.387233655959163e-12 -2.283256678509335e-15        0.000000   100.1646
MIRIM_ILLUM                    Sci2IdlY42 -1.168949990347515e-13 1.972494760239473e-12        0.000000   105.9263
MIRIM_ILLUM                    Sci2IdlY43  1.11191235267521e-12 -2.381930710358647e-15        0.000000   100.2142
MIRIM_ILLUM                    Sci2IdlY44 9.796672088593854e-14 2.044191859766831e-12        0.000000    95.2076
MIRIM_ILLUM                    Idl2SciX10     8.976218130170658      9.05810313231703        0.081885     0.9040
MIRIM_ILLUM                    Idl2SciX11 0.0002594960712671445   0.02539532781524865        0.025136    98.9782
MIRIM_ILLUM                    Idl2SciX20 0.0007757995865020758 -0.0001028566447247236        0.000879   113.2581
MIRIM_ILLUM                    Idl2SciX21 1.667295900623463e-05  0.001245899760657795        0.001229    98.6618
MIRIM_ILLUM                    Idl2SciX22 0.0007691903988736099 0.0001357984900718595        0.000633    82.3453
MIRIM_ILLUM                    Idl2SciX30  9.20427199311826e-06 -4.486061054460848e-07        0.000010   104.8739
MIRIM_ILLUM                    Idl2SciX31 4.012140682772579e-07 -3.333980207518982e-06        0.000004   112.0341
MIRIM_ILLUM                    Idl2SciX32 6.094256577651736e-06 5.669063548184171e-06        0.000000     6.9769
MIRIM_ILLUM                    Idl2SciX33 -1.124217196753825e-07 -1.691870459146357e-06        0.000002    93.3552
MIRIM_ILLUM                    Idl2SciX40 -1.271062427132563e-07 -1.809261814416667e-10        0.000000    99.8577
MIRIM_ILLUM                    Idl2SciX41 9.839335649055277e-09 -5.662952351142095e-08        0.000000   117.3749
MIRIM_ILLUM                    Idl2SciX42 -1.189248304316179e-07 -5.417629724927007e-10        0.000000    99.5444
MIRIM_ILLUM                    Idl2SciX43 -6.399365511023441e-09 -8.044240042650774e-08        0.000000    92.0448
MIRIM_ILLUM                    Idl2SciX44 -1.793812076943656e-08 5.523127041925643e-10        0.000000   103.0790
MIRIM_ILLUM                    Idl2SciY10 -0.0002423800056201059   0.04587826655452706        0.046121   100.5283
MIRIM_ILLUM                    Idl2SciY11     9.054809829762924     8.988278662023102        0.066531     0.7348
MIRIM_ILLUM                    Idl2SciY20 -1.759622297514157e-05 0.0005807411168658959        0.000598   103.0300
MIRIM_ILLUM                    Idl2SciY21  0.001324856974008848  0.000309135551637534        0.001016    76.6665
MIRIM_ILLUM                    Idl2SciY22 1.733445176640933e-05 0.0001450122255302275        0.000128    88.0462
MIRIM_ILLUM                    Idl2SciY30 3.716536588602022e-07 -1.40574746055551e-06        0.000002   126.4382
MIRIM_ILLUM                    Idl2SciY31 6.025336232340025e-07 1.066211308658644e-05        0.000010    94.3488
MIRIM_ILLUM                    Idl2SciY32 -4.65623032243123e-08 -4.887641911672264e-06        0.000005    99.0473
MIRIM_ILLUM                    Idl2SciY33 -1.671635058686413e-06 2.020211500116235e-05        0.000022   108.2746
MIRIM_ILLUM                    Idl2SciY40 9.237158963568216e-09 -1.790171647970443e-08        0.000000   151.5993
MIRIM_ILLUM                    Idl2SciY41 -8.113251356315123e-08 -4.556641917846487e-10        0.000000    99.4384
MIRIM_ILLUM                    Idl2SciY42 6.979913307136429e-09 -1.226917759546067e-07        0.000000   105.6890
MIRIM_ILLUM                    Idl2SciY43 -6.584774121258953e-08 -7.341638799493399e-10        0.000000    98.8851
MIRIM_ILLUM                    Idl2SciY44 -5.994592158584144e-09 -1.362900005236388e-07        0.000000    95.6016

MIRIM_BRIGHTSKY                 XSciScale            0.11133849             0.1107108        0.000628     0.5638
MIRIM_BRIGHTSKY                 YSciScale            0.11044768            0.11079868        0.000351     0.3168
MIRIM_BRIGHTSKY                     V2Ref           -457.194503           -457.636932        0.442429     0.0967
MIRIM_BRIGHTSKY                     V3Ref           -396.585948           -395.448229        1.137719     0.2869
MIRIM_BRIGHTSKY               V3IdlYAngle            4.44970464            4.83425324        0.384549     7.9547
MIRIM_BRIGHTSKY               V3SciXAngle          -85.55405609          -85.30599027        0.248066     0.2900
MIRIM_BRIGHTSKY               V3SciYAngle            4.44970464            4.83425324        0.384549     7.9547
MIRIM_BRIGHTSKY                 XIdlVert1              -28.6486              -28.3558        0.292800     1.0220
MIRIM_BRIGHTSKY                 XIdlVert2               28.2414               28.3933        0.151900     0.5350
MIRIM_BRIGHTSKY                 XIdlVert3               28.4632               28.1838        0.279400     0.9816
MIRIM_BRIGHTSKY                 XIdlVert4              -28.5115               -28.312        0.199500     0.6997
MIRIM_BRIGHTSKY                 YIdlVert1               -28.464              -28.0507        0.413300     1.4520
MIRIM_BRIGHTSKY                 YIdlVert2              -28.1149              -28.1411        0.026200     0.0931
MIRIM_BRIGHTSKY                 YIdlVert3               28.2456               28.2439        0.001700     0.0060
MIRIM_BRIGHTSKY                 YIdlVert4               28.2897               28.5451        0.255400     0.8947
MIRIM_BRIGHTSKY                Sci2IdlX10    0.1113378890181478    0.1107098918375843        0.000628     0.5640
MIRIM_BRIGHTSKY                Sci2IdlX11 0.0004243962741842381 -0.0002154126991069431        0.000640   150.7574
MIRIM_BRIGHTSKY                Sci2IdlX20 -1.028183028247257e-06 3.010820314831389e-08        0.000001   102.9283
MIRIM_BRIGHTSKY                Sci2IdlX21 3.262480962209609e-07 -1.113403196768425e-06        0.000001   129.3019
MIRIM_BRIGHTSKY                Sci2IdlX22 -9.94241965421498e-07 -3.760298057909531e-07        0.000001    62.1792
MIRIM_BRIGHTSKY                Sci2IdlX30 -1.275621884233369e-09 -1.306286190641421e-10        0.000000    89.7596
MIRIM_BRIGHTSKY                Sci2IdlX31 -9.007583915456309e-10  5.44968242156817e-10        0.000000   160.5010
MIRIM_BRIGHTSKY                Sci2IdlX32 -8.885455403266709e-10 -1.688183828750204e-09        0.000000    47.3668
MIRIM_BRIGHTSKY                Sci2IdlX33 -2.268347423322724e-10 2.732688413440294e-10        0.000000   183.0079
MIRIM_BRIGHTSKY                Sci2IdlX40 2.030437699522631e-12 1.656507378312851e-15        0.000000    99.9184
MIRIM_BRIGHTSKY                Sci2IdlX41 -1.588442005854576e-13  9.29227005451676e-13        0.000000   117.0942
MIRIM_BRIGHTSKY                Sci2IdlX42 2.023190488694071e-12 9.443725319183207e-16        0.000000    99.9533
MIRIM_BRIGHTSKY                Sci2IdlX43 1.098721589865152e-13 1.320909011746476e-12        0.000000    91.6821
MIRIM_BRIGHTSKY                Sci2IdlX44 2.982602003054693e-13 6.953170607217069e-17        0.000000    99.9767
MIRIM_BRIGHTSKY                Sci2IdlY10 0.0003657640267630202 -0.000449498123734817        0.000815   181.3716
MIRIM_BRIGHTSKY                Sci2IdlY11    0.1104468605715984    0.1107984742927723        0.000352     0.3173
MIRIM_BRIGHTSKY                Sci2IdlY20 1.492971848792613e-08 -3.38324324237115e-07        0.000000   104.4128
MIRIM_BRIGHTSKY                Sci2IdlY21 -1.664004860294899e-06 -8.037271398048231e-07        0.000001    51.6992
MIRIM_BRIGHTSKY                Sci2IdlY22 -1.698645495822681e-07 2.334813315234419e-06        0.000003   107.2753
MIRIM_BRIGHTSKY                Sci2IdlY30 -3.507614560190089e-10 2.233929172814771e-10        0.000000   163.6880
MIRIM_BRIGHTSKY                Sci2IdlY31 5.132153836163755e-11 -2.403518432018881e-09        0.000000   102.1353
MIRIM_BRIGHTSKY                Sci2IdlY32 -6.843408266930237e-10 7.986887424768118e-10        0.000000   185.6830
MIRIM_BRIGHTSKY                Sci2IdlY33 1.970443074924873e-10 -4.70147330836773e-09        0.000000   104.1911
MIRIM_BRIGHTSKY                Sci2IdlY40 -1.513661809863551e-13 2.840751503376035e-13        0.000000   153.2839
MIRIM_BRIGHTSKY                Sci2IdlY41 1.387233655959163e-12 -2.283256678509335e-15        0.000000   100.1646
MIRIM_BRIGHTSKY                Sci2IdlY42 -1.168949990347515e-13 1.972494760239473e-12        0.000000   105.9263
MIRIM_BRIGHTSKY                Sci2IdlY43  1.11191235267521e-12 -2.381930710358647e-15        0.000000   100.2142
MIRIM_BRIGHTSKY                Sci2IdlY44 9.796672088593854e-14 2.044191859766831e-12        0.000000    95.2076
MIRIM_BRIGHTSKY                Idl2SciX10     8.982101595778776     9.033409872900672        0.051308     0.5680
MIRIM_BRIGHTSKY                Idl2SciX11  -0.03459919077921239   0.01832670509299904        0.052926   152.9686
MIRIM_BRIGHTSKY                Idl2SciX20 0.0007577030806274697 -2.132305819995092e-05        0.000779   102.8142
MIRIM_BRIGHTSKY                Idl2SciX21 -0.0002462918448048936 0.0008447132896793705        0.001091   129.1569
MIRIM_BRIGHTSKY                Idl2SciX22 0.0007341989521328108 0.0002778836560253662        0.000456    62.1515
MIRIM_BRIGHTSKY                Idl2SciX30  7.92669386717441e-06 8.464752391945438e-07        0.000007    89.3212
